2005-10,Feldberg_Mecklenburg,53.3175,13.4175,115.2,33.7
2005-11,Feldberg_Mecklenburg,53.3175,13.4175,115.2,30.2
2005-12,Feldberg_Mecklenburg,53.3175,13.4175,115.2,60.9
2006-01,Feldberg_Mecklenburg,53.3175,13.4175,115.2,13.2
2006-02,Feldberg_Mecklenburg,53.3175,13.4175,115.2,34.4
2006-03,Feldberg_Mecklenburg,53.3175,13.4175,115.2,29.7
2006-05,Feldberg_Mecklenburg,53.3175,13.4175,115.2,70.5
2006-06,Feldberg_Mecklenburg,53.3175,13.4175,115.2,32.6
2006-07,Feldberg_Mecklenburg,53.3175,13.4175,115.2,18.3
2006-08,Feldberg_Mecklenburg,53.3175,13.4175,115.2,53.2
2006-09,Feldberg_Mecklenburg,53.3175,13.4175,115.2,17.8
2006-10,Feldberg_Mecklenburg,53.3175,13.4175,115.2,36.0
2006-11,Feldberg_Mecklenburg,53.3175,13.4175,115.2,49.3
2006-12,Feldberg_Mecklenburg,53.3175,13.4175,115.2,32.1
2007-01,Feldberg_Mecklenburg,53.3175,13.4175,115.2,94.0
2007-02,Feldberg_Mecklenburg,53.3175,13.4175,115.2,49.0
2007-03,Feldberg_Mecklenburg,53.3175,13.4175,115.2,49.7
2007-04,Feldberg_Mecklenburg,53.3175,13.4175,115.2,1.0
2007-05,Feldberg_Mecklenburg,53.3175,13.4175,115.2,86.9
2007-06,Feldberg_Mecklenburg,53.3175,13.4175,115.2,181.4
2007-07,Feldberg_Mecklenburg,53.3175,13.4175,115.2,111.9
2007-08,Feldberg_Mecklenburg,53.3175,13.4175,115.2,77.1
2007-09,Feldberg_Mecklenburg,53.3175,13.4175,115.2,65.7
2007-10,Feldberg_Mecklenburg,53.3175,13.4175,115.2,16.5
2007-11,Feldberg_Mecklenburg,53.3175,13.4175,115.2,41.3
2007-12,Feldberg_Mecklenburg,53.3175,13.4175,115.2,36.6
2008-01,Feldberg_Mecklenburg,53.3175,13.4175,115.2,80.0
2008-02,Feldberg_Mecklenburg,53.3175,13.4175,115.2,24.3
2008-03,Feldberg_Mecklenburg,53.3175,13.4175,115.2,61.8
2008-04,Feldberg_Mecklenburg,53.3175,13.4175,115.2,59.6
2008-05,Feldberg_Mecklenburg,53.3175,13.4175,115.2,6.9
2008-06,Feldberg_Mecklenburg,53.3175,13.4175,115.2,44.8
2008-07,Feldberg_Mecklenburg,53.3175,13.4175,115.2,44.6
2008-08,Feldberg_Mecklenburg,53.3175,13.4175,115.2,59.0
2008-09,Feldberg_Mecklenburg,53.3175,13.4175,115.2,47.5
2008-10,Feldberg_Mecklenburg,53.3175,13.4175,115.2,65.4
2008-11,Feldberg_Mecklenburg,53.3175,13.4175,115.2,37.6
2008-12,Feldberg_Mecklenburg,53.3175,13.4175,115.2,34.8
2009-01,Feldberg_Mecklenburg,53.3175,13.4175,115.2,13.0
2009-02,Feldberg_Mecklenburg,53.3175,13.4175,115.2,30.1
2009-03,Feldberg_Mecklenburg,53.3175,13.4175,115.2,45.0
2009-04,Feldberg_Mecklenburg,53.3175,13.4175,115.2,2.2
2009-05,Feldberg_Mecklenburg,53.3175,13.4175,115.2,49.1
2009-06,Feldberg_Mecklenburg,53.3175,13.4175,115.2,68.1
2009-07,Feldberg_Mecklenburg,53.3175,13.4175,115.2,138.8
2009-08,Feldberg_Mecklenburg,53.3175,13.4175,115.2,34.0
2009-09,Feldberg_Mecklenburg,53.3175,13.4175,115.2,37.3
2009-10,Feldberg_Mecklenburg,53.3175,13.4175,115.2,74.1
2009-11,Feldberg_Mecklenburg,53.3175,13.4175,115.2,70.6
2009-12,Feldberg_Mecklenburg,53.3175,13.4175,115.2,30.3
2010-01,Feldberg_Mecklenburg,53.3175,13.4175,115.2,22.0
2010-02,Feldberg_Mecklenburg,53.3175,13.4175,115.2,21.5
2010-03,Feldberg_Mecklenburg,53.3175,13.4175,115.2,46.1
2010-04,Feldberg_Mecklenburg,53.3175,13.4175,115.2,20.2
2010-05,Feldberg_Mecklenburg,53.3175,13.4175,115.2,107.9
2010-06,Feldberg_Mecklenburg,53.3175,13.4175,115.2,58.0
2010-07,Feldberg_Mecklenburg,53.3175,13.4175,115.2,25.6
2010-08,Feldberg_Mecklenburg,53.3175,13.4175,115.2,127.3
2010-09,Feldberg_Mecklenburg,53.3175,13.4175,115.2,73.2
2010-10,Feldberg_Mecklenburg,53.3175,13.4175,115.2,28.0
2010-11,Feldberg_Mecklenburg,53.3175,13.4175,115.2,88.9
2010-12,Feldberg_Mecklenburg,53.3175,13.4175,115.2,45.0
2011-01,Feldberg_Mecklenburg,53.3175,13.4175,115.2,27.3
2011-02,Feldberg_Mecklenburg,53.3175,13.4175,115.2,32.4
2011-03,Feldberg_Mecklenburg,53.3175,13.4175,115.2,28.7
2011-04,Feldberg_Mecklenburg,53.3175,13.4175,115.2,32.2
2011-05,Feldberg_Mecklenburg,53.3175,13.4175,115.2,58.6
2011-06,Feldberg_Mecklenburg,53.3175,13.4175,115.2,100.7
2011-07,Feldberg_Mecklenburg,53.3175,13.4175,115.2,229.8
2011-08,Feldberg_Mecklenburg,53.3175,13.4175,115.2,75.3
2011-09,Feldberg_Mecklenburg,53.3175,13.4175,115.2,49.6
2011-10,Feldberg_Mecklenburg,53.3175,13.4175,115.2,34.9
2011-11,Feldberg_Mecklenburg,53.3175,13.4175,115.2,3.3
2011-12,Feldberg_Mecklenburg,53.3175,13.4175,115.2,77.2
2012-01,Feldberg_Mecklenburg,53.3175,13.4175,115.2,69.1
2012-02,Feldberg_Mecklenburg,53.3175,13.4175,115.2,26.8
2012-03,Feldberg_Mecklenburg,53.3175,13.4175,115.2,16.8
2012-04,Feldberg_Mecklenburg,53.3175,13.4175,115.2,41.9
2012-05,Feldberg_Mecklenburg,53.3175,13.4175,115.2,22.5
2012-06,Feldberg_Mecklenburg,53.3175,13.4175,115.2,52.2
2012-07,Feldberg_Mecklenburg,53.3175,13.4175,115.2,98.6
2012-08,Feldberg_Mecklenburg,53.3175,13.4175,115.2,53.6
