Datetime, Aggregationtime, Station, lat, lon, alt, Qualityflag, Ta_200, P_RT_NRT, SD
1900-01,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,0.0,184.0,NaN
1900-02,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,1.6,63.0,NaN
1900-03,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,-0.8,113.0,NaN
1900-04,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,5.5,52.0,NaN
1900-05,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,9.2,123.0,NaN
1900-06,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,14.9,81.0,NaN
1900-07,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,17.4,128.0,NaN
1900-08,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,14.6,82.0,NaN
1900-09,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,14.2,49.0,NaN
1900-10,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,8.2,69.0,NaN
1900-11,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,4.2,42.0,NaN
1900-12,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,2.4,125.0,NaN
1901-01,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,-2.4,31.0,NaN
1901-02,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,-4.8,52.0,NaN
1901-03,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,0.8,85.0,NaN
1901-04,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,6.5,141.0,NaN
1901-05,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,12.1,16.0,NaN
1901-06,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,14.9,149.0,NaN
1901-07,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,16.6,175.0,NaN
1901-08,s1m01,Lenningen_Schopfloch,48.541,9.531,761.0,xxxxxxxxx,14.8,149.0,NaN
