Datetime, Aggregationtime, Station, lat, lon, alt, Qualityflag, Ta_200, P_RT_NRT, SD
1905-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,47.0,NaN
1905-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,46.0,NaN
1905-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,105.0,NaN
1905-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,123.0,NaN
1905-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,52.0,NaN
1905-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,52.0,NaN
1905-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,76.0,NaN
1905-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,38.0,NaN
1905-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,17.0,NaN
1906-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,45.0,NaN
1906-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,58.0,NaN
1906-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,82.0,NaN
1906-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,18.0,NaN
1906-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,114.0,NaN
1906-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,41.0,NaN
1906-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,162.0,NaN
1906-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,65.0,NaN
1906-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,48.0,NaN
1906-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,24.0,NaN
1906-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,40.0,NaN
1906-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,56.0,NaN
1907-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,42.0,NaN
1907-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,30.0,NaN
1907-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,49.0,NaN
1907-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,15.0,NaN
1907-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,68.0,NaN
1907-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,68.0,NaN
1907-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,119.0,NaN
1907-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,52.0,NaN
1907-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,38.0,NaN
1907-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,45.0,NaN
1907-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,26.0,NaN
1907-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,44.0,NaN
1908-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,23.0,NaN
1908-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,64.0,NaN
1908-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,23.0,NaN
1908-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,78.0,NaN
1908-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,115.0,NaN
1908-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,46.0,NaN
1908-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,56.0,NaN
1908-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,97.0,NaN
1908-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,29.0,NaN
1908-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,6.0,NaN
1908-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,28.0,NaN
1908-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,11.0,NaN
1909-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,35.0,NaN
1909-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,64.0,NaN
1909-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,27.0,NaN
1909-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,35.0,NaN
1909-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,33.0,NaN
1909-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,42.0,NaN
1909-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,72.0,NaN
1909-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,34.0,NaN
1909-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,87.0,NaN
1909-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,63.0,NaN
1909-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,76.0,NaN
1909-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,59.0,NaN
1910-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,29.0,NaN
1910-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,42.0,NaN
1910-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,15.0,NaN
1910-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,26.0,NaN
1910-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,74.0,NaN
1910-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,46.0,NaN
1910-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,70.0,NaN
1910-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,67.0,NaN
1910-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,39.0,NaN
1910-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,11.0,NaN
1910-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,55.0,NaN
1910-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,41.0,NaN
1911-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,14.0,NaN
1911-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,41.0,NaN
1911-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,24.0,NaN
1911-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,13.0,NaN
1911-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,43.0,NaN
1911-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,29.0,NaN
1911-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,14.0,NaN
1911-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,24.0,NaN
1911-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,31.0,NaN
1911-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,31.0,NaN
1911-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,44.0,NaN
1911-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,78.0,NaN
1912-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,47.0,NaN
1912-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,29.0,NaN
1912-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,48.0,NaN
1912-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,28.0,NaN
1912-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,78.0,NaN
1912-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,78.0,NaN
1912-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,87.0,NaN
1912-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,114.0,NaN
1912-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,35.0,NaN
1912-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,44.0,NaN
1912-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,61.0,NaN
1912-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,69.0,NaN
1913-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,28.0,NaN
1913-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,26.0,NaN
1913-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,49.0,NaN
1913-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,42.0,NaN
1913-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,73.0,NaN
1913-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,114.0,NaN
1913-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,46.0,NaN
1913-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,30.0,NaN
1913-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,37.0,NaN
1913-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,30.0,NaN
1913-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,45.0,NaN
1913-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,83.0,NaN
1914-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,22.0,NaN
1914-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,21.0,NaN
1914-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,87.0,NaN
1914-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,22.0,NaN
1914-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,109.0,NaN
1914-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,59.0,NaN
1914-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,136.0,NaN
1914-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,24.0,NaN
1914-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,48.0,NaN
1914-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,51.0,NaN
1914-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,34.0,NaN
1914-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,49.0,NaN
1915-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,65.0,NaN
1915-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,40.0,NaN
1915-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,75.0,NaN
1915-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,32.0,NaN
1915-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,25.0,NaN
1915-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,75.0,NaN
1915-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,57.0,NaN
1915-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,82.0,NaN
1915-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,42.0,NaN
1915-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,44.0,NaN
1915-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,23.0,NaN
1915-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,96.0,NaN
1916-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,77.0,NaN
1916-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,52.0,NaN
1916-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,43.0,NaN
1916-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,60.0,NaN
1916-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,53.0,NaN
1916-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,51.0,NaN
1916-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,110.0,NaN
1916-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,85.0,NaN
