Datetime, Aggregationtime, Station, lat, lon, alt, Qualityflag, Ta_200, P_RT_NRT, SD
1912-07,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,18.2,56.9,NaN
1912-08,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,14.4,137.3,NaN
1912-09,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,9.5,35.4,NaN
1912-10,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,6.5,41.9,NaN
1912-11,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,3.5,59.8,NaN
1912-12,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,4.1,53.4,NaN
1913-01,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,0.6,41.0,NaN
1913-02,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,2.2,19.9,NaN
1913-03,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,6.9,47.5,NaN
1913-04,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,8.4,31.5,NaN
1913-05,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,12.6,91.1,NaN
1913-06,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,15.1,102.3,NaN
1913-07,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,14.6,56.7,NaN
1913-08,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,14.7,51.5,NaN
1913-09,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,12.3,33.4,NaN
1913-10,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,10.0,38.8,NaN
1913-11,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,7.6,42.8,NaN
1913-12,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,2.8,89.4,NaN
1914-01,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,-2.8,27.2,NaN
1914-02,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,4.1,17.1,NaN
1914-03,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,5.6,83.4,NaN
1914-04,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,10.4,33.9,NaN
1914-05,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,11.2,110.9,NaN
1914-06,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,15.1,53.3,NaN
1914-07,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,17.7,160.5,NaN
1914-08,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,17.4,17.7,NaN
1914-09,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,12.4,47.7,NaN
1914-10,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,9.2,36.5,NaN
1914-11,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,4.4,30.1,NaN
1914-12,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,4.9,45.6,NaN
1915-01,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,1.0,83.0,NaN
1915-02,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,2.0,30.0,NaN
1915-03,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,2.8,66.0,NaN
1915-04,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,7.4,26.0,NaN
1915-05,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,13.9,12.0,NaN
1915-06,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,17.9,30.0,NaN
1915-07,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,16.4,51.0,NaN
1915-08,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,15.5,101.0,NaN
1915-09,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,11.8,30.0,NaN
1915-10,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,7.1,41.0,NaN
1915-11,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,2.0,23.0,NaN
1915-12,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,4.7,84.0,NaN
1916-01,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,4.3,82.0,NaN
1916-02,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,1.8,58.0,NaN
1916-03,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,4.3,42.0,NaN
1916-04,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,8.5,42.0,NaN
1916-05,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,13.7,41.0,NaN
1916-06,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,13.2,50.0,NaN
1916-07,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,15.9,116.0,NaN
1916-08,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,15.9,65.0,NaN
1916-09,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,12.0,43.0,NaN
1916-10,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,9.1,38.0,NaN
1916-11,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,5.5,34.0,NaN
1916-12,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,2.7,56.0,NaN
1917-01,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,-2.3,42.0,NaN
1917-02,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,-4.6,14.0,NaN
1917-03,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,0.5,28.0,NaN
1917-04,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,4.9,36.0,NaN
1917-05,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,15.8,17.0,NaN
1917-06,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,19.4,24.0,NaN
1917-07,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,17.7,53.0,NaN
1917-08,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,16.8,120.0,NaN
1917-09,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,14.5,29.0,NaN
1917-10,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,7.5,84.0,NaN
1917-11,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,6.0,38.0,NaN
1917-12,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,-1.4,31.0,NaN
1918-01,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,1.9,72.0,NaN
1918-02,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,2.9,49.0,NaN
1918-03,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,4.7,17.0,NaN
1918-04,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,9.8,80.0,NaN
1918-05,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,14.5,19.0,NaN
1918-06,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,13.3,54.0,NaN
